Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,year_month
2005-09-01,0:00:00,1.7,1120,,6.3,826,242.0,750,127.0,1222,974,14.0,61.4,0.9773,2005-09
2005-09-01,1:00:00,1.6,1093,,5.5,789,241.0,771,127.0,1206,949,13.5,63.4,0.9755,2005-09
2005-09-01,2:00:00,1.3,1112,,5.6,791,218.0,764,118.0,1216,934,13.2,64.2,0.9706,2005-09
2005-09-01,3:00:00,0.8,986,,3.4,674,,883,,1137,730,13.6,62.2,0.9643,2005-09
2005-09-01,4:00:00,,934,,2.3,609,70.0,976,55.0,1094,581,13.7,61.1,0.9537,2005-09
2005-09-01,5:00:00,0.6,919,,1.8,571,54.0,1017,44.0,1082,521,13.5,63.8,0.9801,2005-09
2005-09-01,6:00:00,0.6,929,,1.6,556,60.0,1035,46.0,1094,575,12.5,67.3,0.9743,2005-09
2005-09-01,7:00:00,0.5,919,,1.6,552,55.0,1063,46.0,1080,522,13.2,64.2,0.9664,2005-09
2005-09-01,8:00:00,0.6,944,,2.0,586,93.0,977,61.0,1090,586,13.1,63.4,0.9535,2005-09
2005-09-01,9:00:00,0.7,943,,1.9,580,81.0,980,60.0,1074,566,13.8,60.5,0.9526,2005-09
2005-09-01,10:00:00,0.9,1036,,3.5,683,109.0,846,71.0,1144,693,13.7,60.4,0.939,2005-09
2005-09-01,11:00:00,1.5,1168,,5.7,797,251.0,698,111.0,1235,1022,14.0,59.7,0.9495,2005-09
2005-09-01,12:00:00,1.9,1232,,8.1,903,284.0,626,127.0,1313,1152,15.0,56.2,0.9539,2005-09
2005-09-01,13:00:00,1.9,1236,,8.1,901,262.0,628,128.0,1311,1108,16.9,50.9,0.9714,2005-09
2005-09-01,14:00:00,2.2,1278,,12.6,1070,256.0,557,142.0,1479,1110,16.6,52.4,0.981,2005-09
2005-09-01,15:00:00,3.8,1369,,18.1,1242,310.0,476,145.0,1669,1306,16.4,53.2,0.9826,2005-09
2005-09-01,16:00:00,2.0,1182,,8.7,929,269.0,648,145.0,1324,1029,16.1,52.8,0.9579,2005-09
2005-09-01,17:00:00,2.2,1210,,8.8,933,348.0,648,156.0,1327,1094,15.7,54.4,0.9616,2005-09
2005-09-01,18:00:00,3.3,1316,,14.1,1121,396.0,548,154.0,1488,1282,15.4,55.3,0.9616,2005-09
2005-09-01,19:00:00,2.7,1221,,9.3,952,432.0,641,165.0,1334,1147,15.2,54.7,0.9362,2005-09
2005-09-01,20:00:00,2.6,1260,,11.6,1034,419.0,588,153.0,1402,1208,14.7,56.6,0.9392,2005-09
2005-09-01,21:00:00,2.5,1231,,9.6,962,412.0,625,151.0,1348,1192,14.4,58.2,0.9495,2005-09
2005-09-01,22:00:00,1.5,1115,,5.8,804,223.0,734,131.0,1220,1136,14.3,59.2,0.9608,2005-09
2005-09-01,23:00:00,1.9,1180,,7.5,877,242.0,680,128.0,1297,1131,14.0,60.4,0.9622,2005-09
2005-09-02,0:00:00,0.8,,,,,120.0,,99.0,,,,,,2005-09
2005-09-02,1:00:00,0.9,,,,,122.0,,100.0,,,,,,2005-09
2005-09-02,2:00:00,0.7,,,,,80.0,,73.0,,,,,,2005-09
2005-09-02,3:00:00,0.8,,,,,,,,,,,,,2005-09
2005-09-02,4:00:00,,,,,,88.0,,83.0,,,,,,2005-09
2005-09-02,5:00:00,0.7,,,,,109.0,,92.0,,,,,,2005-09
2005-09-02,6:00:00,0.6,,,,,120.0,,100.0,,,,,,2005-09
2005-09-02,7:00:00,1.0,,,,,233.0,,149.0,,,,,,2005-09
2005-09-02,8:00:00,1.7,,,,,394.0,,231.0,,,,,,2005-09
2005-09-02,9:00:00,2.7,,,,,424.0,,245.0,,,,,,2005-09
2005-09-02,10:00:00,3.3,,,,,446.0,,203.0,,,,,,2005-09
2005-09-02,11:00:00,2.1,,,,,266.0,,165.0,,,,,,2005-09
2005-09-02,12:00:00,2.0,,,,,261.0,,168.0,,,,,,2005-09
2005-09-02,13:00:00,2.0,,,,,220.0,,151.0,,,,,,2005-09
2005-09-02,14:00:00,2.3,,,,,241.0,,152.0,,,,,,2005-09
2005-09-02,15:00:00,2.0,,,,,208.0,,144.0,,,,,,2005-09
2005-09-02,16:00:00,2.1,,,,,215.0,,148.0,,,,,,2005-09
2005-09-02,17:00:00,2.3,,,,,257.0,,176.0,,,,,,2005-09
2005-09-02,18:00:00,3.1,,,,,355.0,,209.0,,,,,,2005-09
2005-09-02,19:00:00,3.9,,,,,415.0,,240.0,,,,,,2005-09
2005-09-02,20:00:00,3.8,,,,,349.0,,223.0,,,,,,2005-09
2005-09-02,21:00:00,2.9,,,,,254.0,,187.0,,,,,,2005-09
2005-09-02,22:00:00,2.2,,,,,228.0,,157.0,,,,,,2005-09
2005-09-02,23:00:00,1.9,,,,,156.0,,123.0,,,,,,2005-09
2005-09-03,0:00:00,1.4,1066.0,,5.2,771.0,214.0,795.0,145.0,949.0,1247.0,5.5,49.6,0.4526,2005-09
2005-09-03,1:00:00,1.3,1031.0,,4.6,741.0,191.0,821.0,133.0,927.0,1144.0,4.9,52.2,0.4567,2005-09
2005-09-03,2:00:00,1.0,973.0,,3.2,663.0,154.0,889.0,117.0,887.0,1014.0,4.6,53.5,0.4584,2005-09
2005-09-03,3:00:00,0.8,937.0,,2.2,600.0,,985.0,,873.0,885.0,4.7,53.1,0.4589,2005-09
2005-09-03,4:00:00,0.8,930.0,,2.5,616.0,113.0,969.0,90.0,893.0,875.0,3.8,56.8,0.4614,2005-09
2005-09-03,5:00:00,0.9,949.0,,2.8,640.0,167.0,902.0,112.0,909.0,971.0,2.3,63.5,0.463,2005-09
2005-09-03,6:00:00,0.9,979.0,,3.9,707.0,235.0,851.0,120.0,959.0,1048.0,2.0,64.9,0.4657,2005-09
2005-09-03,7:00:00,1.7,1094.0,,7.2,865.0,372.0,708.0,141.0,1061.0,1223.0,2.0,65.3,0.4688,2005-09
2005-09-03,8:00:00,4.3,1450.0,,20.9,1322.0,877.0,490.0,190.0,1497.0,1756.0,3.3,61.6,0.4829,2005-09
2005-09-03,9:00:00,6.0,1508.0,,27.0,1479.0,900.0,419.0,215.0,1685.0,2014.0,5.7,52.5,0.4851,2005-09
2005-09-03,10:00:00,3.8,1374.0,,18.5,1255.0,733.0,504.0,215.0,1375.0,1855.0,8.3,43.5,0.4774,2005-09
2005-09-03,11:00:00,3.3,1308.0,,14.0,1117.0,691.0,549.0,235.0,1261.0,1795.0,10.5,38.9,0.4926,2005-09
2005-09-03,12:00:00,2.3,1249.0,,10.5,996.0,457.0,593.0,194.0,1198.0,1575.0,14.5,33.4,0.5488,2005-09
2005-09-03,13:00:00,2.4,1282.0,,11.2,1023.0,369.0,573.0,159.0,1305.0,1461.0,15.7,34.6,0.6147,2005-09
2005-09-03,14:00:00,2.2,1253.0,,10.3,988.0,285.0,589.0,123.0,1292.0,1314.0,16.1,36.3,0.6593,2005-09
2005-09-03,15:00:00,1.9,1222.0,,8.6,924.0,279.0,612.0,121.0,1216.0,1147.0,17.3,34.5,0.6728,2005-09
2005-09-03,16:00:00,1.7,1201.0,,7.6,882.0,198.0,638.0,102.0,1189.0,948.0,17.6,34.1,0.6781,2005-09
2005-09-03,17:00:00,1.9,1238.0,,10.2,985.0,229.0,592.0,114.0,1271.0,1252.0,18.0,33.1,0.6779,2005-09
2005-09-03,18:00:00,3.8,1434.0,,17.8,1234.0,477.0,476.0,168.0,1520.0,1676.0,14.6,41.0,0.6792,2005-09
2005-09-03,19:00:00,5.3,1573.0,,25.3,1436.0,679.0,407.0,207.0,1747.0,2056.0,12.8,46.2,0.6794,2005-09
2005-09-03,20:00:00,5.9,1552.0,,24.4,1413.0,682.0,407.0,199.0,1724.0,2088.0,11.5,53.9,0.7312,2005-09
2005-09-03,21:00:00,5.5,1510.0,,20.0,1297.0,679.0,458.0,192.0,1606.0,1945.0,10.6,58.8,0.7512,2005-09
2005-09-03,22:00:00,2.0,1165.0,,7.3,870.0,298.0,671.0,148.0,1181.0,1482.0,9.7,60.0,0.7238,2005-09
2005-09-03,23:00:00,1.8,1177.0,,6.6,837.0,265.0,670.0,137.0,1161.0,1448.0,8.3,64.2,0.7071,2005-09
